,tconst,title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,year,id,release_date,production_budget,domestic_gross,worldwide_gross
5693,tt0873886,Red State,Red State,2011.0,88.0,"Action,Crime,Horror",6.2,59266.0,SMod,2011.0,22,"Sep 23, 2011","$4,000,000",1065429,1983596
5694,,MirrorMask,,,,,,,,,23,"Sep 30, 2005","$4,000,000",864959,973613
5695,,The Barbarians,,,,,,,,,24,"Mar 31, 1987","$4,000,000",800000,800000
5696,tt2076220,Holy Motors,Holy Motors,2012.0,115.0,"Drama,Fantasy",7.1,36874.0,IM,2012.0,25,"Oct 17, 2012","$4,000,000",641054,4230426
5697,tt2910814,The Signal,The Signal,2014.0,97.0,"Drama,Mystery,Sci-Fi",6.1,58407.0,,,26,"Jun 13, 2014","$4,000,000",600896,2665322
5699,,Poolhall Junkies,,,,,,,,,27,"Feb 28, 2003","$4,000,000",563711,563711
5700,,The Loss of Sexual Innocence,,,,,,,,,28,"May 28, 1999","$4,000,000",399793,399793
5701,tt1839642,The Face of Love,The Face of Love,2013.0,92.0,"Drama,Mystery,Romance",6.2,4710.0,IFC,2014.0,29,"Mar 7, 2014","$4,000,000",385069,1158877
5702,tt2382396,Joe,Joe,2013.0,117.0,"Crime,Drama",6.9,42825.0,,,30,"Apr 11, 2014","$4,000,000",373375,373375
5706,,Prison,,,,,,,,,31,"Mar 4, 1988","$4,000,000",354704,354704
5707,,Shooting Fish,,,,,,,,,32,"May 1, 1998","$4,000,000",302204,302204
5708,,Adoration,,,,,,,,,33,"May 8, 2009","$4,000,000",294244,384244
5709,,Psycho Beach Party,,,,,,,,,34,"Aug 4, 2000","$4,000,000",267972,267972
5710,tt6107548,Late Night,Late Night,2019.0,102.0,"Comedy,Drama",5.9,953.0,,,35,"Jun 7, 2019","$4,000,000",246305,246305
5711,,The Big Tease,,,,,,,,,36,"Jan 28, 2000","$4,000,000",185577,185577
5712,,Polina danser sa vie,,,,,,,,,37,"Aug 25, 2017","$4,000,000",165203,953314
5713,tt2403393,Desert Dancer,Desert Dancer,2014.0,104.0,"Biography,Drama,Music",6.2,1653.0,Rela.,2015.0,38,"Apr 10, 2015","$4,000,000",155271,596335
5714,,"Guten Tag, Ramon",,,,,,,,,39,"Jan 30, 2015","$4,000,000",154356,4854356
5715,,Mondays in the Sun,,,,,,,,,40,"Jul 25, 2003","$4,000,000",146402,146402
5716,tt2893490,Manglehorn,Manglehorn,2014.0,97.0,Drama,5.6,6564.0,IFC,2015.0,41,"Jun 19, 2015","$4,000,000",132270,797439
5717,,Tau ming chong,,,,,,,,,42,"Apr 2, 2010","$4,000,000",129078,38899792
5718,tt1529572,Trust,Trust,2010.0,106.0,"Crime,Drama,Thriller",6.9,39422.0,,,43,"Apr 1, 2011","$4,000,000",120016,120016
5723,,An Everlasting Piece,,,,,,,,,44,"Dec 22, 2000","$4,000,000",75078,75078
5724,,Among Giants,,,,,,,,,45,"Mar 26, 1999","$4,000,000",64359,64359
5725,,The Velocity of Gary,,,,,,,,,46,"Jul 16, 1999","$4,000,000",34145,34145
5726,tt1464580,Stake Land,Stake Land,2010.0,98.0,"Drama,Horror,Sci-Fi",6.5,38749.0,IFC,2011.0,47,"Apr 22, 2011","$4,000,000",33245,679482
5727,,Praia do Futuro,,,,,,,,,48,"Feb 27, 2015","$4,000,000",20620,760678
5728,tt1599354,Sonny,Synok,2010.0,90.0,Drama,6.3,47.0,,,49,"Dec 27, 2002","$4,000,000",17639,17639
5730,,The Last Time I Committed Suicide,,,,,,,,,50,"Jun 20, 1997","$4,000,000",12836,12836
5731,tt2059171,13 Sins,13 Sins,2014.0,93.0,"Horror,Thriller",6.3,29550.0,RTWC,2014.0,51,"Apr 18, 2014","$4,000,000",9134,47552
5732,tt1719071,Another Happy Day,Another Happy Day,2011.0,119.0,"Comedy,Drama",6.0,3793.0,P4,2011.0,52,"Nov 18, 2011","$4,000,000",9120,978527
5733,tt1844203,Inescapable,Inescapable,2012.0,93.0,"Action,Drama,Mystery",5.2,2410.0,,,53,"Feb 22, 2013","$4,000,000",4327,4327
5734,,Perfectos Desconocidos,,,,,,,,,54,"Dec 31, 2017","$4,000,000",0,31166312
5735,,Geograf globus propil,,,,,,,,,55,"Dec 31, 2013","$4,000,000",0,4454853
5736,tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011.0,99.0,"Adventure,Crime,Thriller",6.3,25547.0,,,56,"Mar 20, 2012","$4,000,000",0,442550
5737,tt10332174,Nothing,Nothing,2019.0,75.0,Sci-Fi,,,,,57,"Dec 31, 2003","$4,000,000",0,63180
5740,,The Loved Ones,,,,,,,,,58,"Jun 1, 2012","$4,000,000",0,12302
5741,,1776,,,,,,,,,59,"Nov 9, 1972","$4,000,000",0,0
5742,,Hell's Angels,,,,,,,,,60,"Nov 15, 1930","$4,000,000",0,0
5743,,Purple Violets,,,,,,,,,61,"Aug 26, 2008","$4,000,000",0,0
5744,tt4154916,Replicas,Replicas,2018.0,107.0,"Drama,Sci-Fi,Thriller",5.4,17336.0,,,62,"Nov 9, 2012","$4,000,000",0,0
5745,,The Helpers,,,,,,,,,63,"Dec 31, 2012","$4,000,000",0,0
5746,tt3343868,The Veil,The Veil,2017.0,93.0,"Action,Adventure,Sci-Fi",3.5,1236.0,,,64,"Dec 31, 2015","$4,000,000",0,0
5748,tt2414822,The Perfect Wave,The Perfect Wave,2014.0,94.0,"Adventure,Biography,Drama",4.8,1015.0,,,65,"Jul 11, 2014","$4,000,000",0,0
5749,,How to Fall in Love,,,,,,,,,66,"Dec 31, 2012","$4,000,000",0,0
5750,tt4340720,Chain of Command,Echo Effect,2015.0,88.0,"Action,Thriller",3.5,1189.0,,,67,"Sep 8, 2015","$4,000,000",0,0
5751,,Gone with the Wind,,,,,,,,,68,"Dec 15, 1939","$3,900,000",198680470,390525192
5752,tt4741258,A Man for All Seasons,A Man for All Seasons,2014.0,43.0,"Biography,Documentary,Family",,,,,69,"Dec 12, 1966","$3,900,000",28350000,28350000
5753,,Ben-Hur: A Tale of the Christ,,,,,,,,,70,"Dec 30, 1925","$3,900,000",9000000,9000000
5754,tt5057746,Network,Network,2019.0,140.0,"Drama,Thriller",,,,,71,"Jan 1, 1976","$3,800,000",23689877,23689877
5755,,Down for Life,,,,,,,,,72,"Jan 14, 2011","$3,800,000",41914,41914
5756,,The Good Heart,,,,,,,Magn.,2010.0,73,"Apr 30, 2010","$3,800,000",20930,340930
5757,,Major Dundee,,,,,,,,,74,"Apr 7, 1965","$3,800,000",14873,14873
5758,,Hevi reissu,,,,,,,,,75,"Oct 5, 2018","$3,800,000",10153,10153
5759,,The Taking of Pelham One Two Three,,,,,,,,,76,"Dec 31, 1974","$3,800,000",0,0
5760,tt4126626,Annie Get Your Gun,Annie Get Your Gun,2014.0,,Crime,,,,,77,"May 17, 1950","$3,768,785",8000000,8000000
5761,,Casa de Areia,,,,,,,,,78,"Aug 11, 2006","$3,750,000",539285,1178175
5762,tt1341167,Four Lions,Four Lions,2010.0,97.0,"Comedy,Crime,Drama",7.3,66209.0,Drft.,2010.0,79,"Nov 5, 2010","$3,750,000",310007,2436111
5763,,Defendor,,,,,,,,,80,"Feb 19, 2010","$3,750,000",44462,44462
5764,,The Ballad of Cable Hogue,,,,,,,,,81,"May 13, 1970","$3,716,946",3500000,5000000
5765,,The Pirate,,,,,,,,,82,"May 20, 1948","$3,700,000",2956000,2956000
5766,,The History Boys,,,,,,,,,83,"Nov 21, 2006","$3,700,000",2730296,13447998
5767,,Midnight Cowboy,,,,,,,,,85,"May 25, 1969","$3,600,000",44785053,44785053
5768,,Billy: The Early Years of Billy Graham,,,,,,,,,86,"Oct 10, 2008","$3,600,000",320896,320896
5769,,UtÃ¸ya 22. juli,,,,,,,,,87,"Dec 31, 2017","$3,600,000",0,173156
5770,,Airplane!,,,,,,,,,88,"Jul 4, 1980","$3,500,000",83453539,83453539
5771,,M*A*S*H,,,,,,,,,89,"Jan 1, 1970","$3,500,000",81600000,81600000
5772,,The Full Monty,,,,,,,,,90,"Aug 13, 1997","$3,500,000",45950122,261249383
5773,tt2125681,Truth or Dare,Truth or Dare,2013.0,85.0,"Horror,Romance,Thriller",6.0,14.0,Universal,2018.0,91,"Apr 13, 2018","$3,500,000",41411015,95127344
5779,,Menace II Society,,,,,,,,,92,"May 26, 1993","$3,500,000",27731527,27731527
5780,tt2344824,Friday,Friday,2012.0,117.0,Family,5.9,193.0,,,93,"Apr 26, 1995","$3,500,000",27467564,27936778
5781,tt4263482,The Witch,The VVitch: A New-England Folktale,2015.0,92.0,"Horror,Mystery",6.8,154278.0,A24,2016.0,94,"Feb 19, 2016","$3,500,000",25138705,40454520
5783,tt1072748,Winchester,Winchester,2018.0,99.0,"Biography,Drama,Fantasy",5.4,24351.0,LGF,2018.0,95,"Feb 2, 2018","$3,500,000",25091816,44378040
5784,tt10188180,Empire,Empire,2016.0,83.0,,,,,,96,"Dec 6, 2002","$3,500,000",17504595,18495444
5785,tt2387433,Dark Skies,Dark Skies,2013.0,97.0,"Horror,Sci-Fi,Thriller",6.3,65754.0,W/Dim.,2013.0,97,"Feb 22, 2013","$3,500,000",17418667,27704111
5786,tt4103724,Forever My Girl,Forever My Girl,2018.0,108.0,"Drama,Music,Romance",6.7,10316.0,,,98,"Jan 19, 2018","$3,500,000",16376066,16376066
5787,,Creepshow 2,,,,,,,,,99,"May 1, 1987","$3,500,000",14000000,14000000
5788,,In Cold Blood,,,,,,,,,100,"Dec 14, 1967","$3,500,000",13000000,13007551
5789,,The Nun's Story,,,,,,,,,1,"Jul 18, 1959","$3,500,000",12800000,12800000
5790,tt4236994,Frenzy,Frenzy,2015.0,90.0,Thriller,8.1,16.0,,,2,"Jun 21, 1972","$3,500,000",12600000,12600000
5792,,Harper,,,,,,,,,3,"Feb 23, 1966","$3,500,000",12000000,12000000
5793,,I Got the Hook-Up!,,,,,,,,,4,"May 27, 1998","$3,500,000",10317779,10317779
5794,tt3264438,She's the One,She's the One,2013.0,110.0,"Drama,Romance",6.7,127.0,,,5,"Aug 23, 1996","$3,500,000",9482579,13795053
5795,,Terror Train,,,,,,,,,6,"Jan 1, 1980","$3,500,000",8000000,8000000
5796,,Gods and Monsters,,,,,,,,,7,"Nov 6, 1998","$3,500,000",6451628,6451628
5797,,El secreto de sus ojos,,,,,,,,,8,"Apr 16, 2010","$3,500,000",6391436,40527719
5798,,Evil Dead II,,,,,,,,,9,"Mar 13, 1987","$3,500,000",5923044,5926177
5799,tt6053438,First Reformed,First Reformed,2017.0,113.0,"Drama,Mystery,Thriller",7.1,33542.0,,,11,"May 18, 2018","$3,500,000",3448256,3874772
5800,,Pootie Tang,,,,,,,,,12,"Jun 29, 2001","$3,500,000",3293258,3293258
5801,tt10118052,Believe,Believe,2018.0,16.0,Documentary,,,ORF,2013.0,13,"Dec 2, 2016","$3,500,000",890303,890303
5806,,La otra conquista,,,,,,,,,14,"Apr 19, 2000","$3,500,000",886410,886410
5807,tt3721936,American Honey,American Honey,2016.0,163.0,"Adventure,Drama,Romance",7.0,31663.0,A24,2016.0,15,"Sep 30, 2016","$3,500,000",663247,2611750
5808,tt3859304,The Bronze,The Bronze,2015.0,100.0,"Comedy,Drama,Sport",6.0,9043.0,,,16,"Mar 18, 2016","$3,500,000",615816,615816
5809,,Trolljegeren,,,,,,,,,17,"Jun 10, 2011","$3,500,000",253444,5706638
5810,,Ira and Abby,,,,,,,,,18,"Sep 14, 2007","$3,500,000",221096,221096
5811,tt3103166,The Masked Saint,The Masked Saint,2016.0,105.0,"Action,Biography,Crime",4.6,559.0,,,19,"Jan 8, 2016","$3,500,000",182695,182695
5812,,Winter Passing,,,,,,,,,20,"Feb 17, 2006","$3,500,000",107492,113783
5813,,D.E.B.S.,,,,,,,,,21,"Mar 25, 2005","$3,500,000",96793,96793
5814,tt5001130,Time to Choose,Time to Choose,2015.0,100.0,Documentary,7.5,186.0,,,22,"Jun 3, 2016","$3,500,000",29233,29233
5815,,Surveillance,,,,,,,,,23,"Jun 26, 2009","$3,500,000",27349,1396395
5816,,Taxman,,,,,,,,,24,"Sep 17, 1999","$3,500,000",9871,9871
5817,tt2020110,The Kick,The Kick,2011.0,94.0,"Action,Sport",5.7,780.0,,,25,"Dec 31, 2011","$3,500,000",0,40622
5818,,The Betrayed,,,,,,,,,26,"Jun 30, 2009","$3,500,000",0,0
5819,tt3596332,The Secret,Il segreto,2013.0,89.0,Documentary,6.3,18.0,,,27,"Oct 1, 2006","$3,500,000",0,0
5823,,2:13,,,,,,,,,28,"Jun 28, 2011","$3,500,000",0,0
5824,,"Batman: The Dark Knight Returns, Part 2",,,,,,,,,29,"Jan 29, 2013","$3,500,000",0,0
5825,,In the Name of the King III,,,,,,,,,30,"Mar 11, 2014","$3,500,000",0,0
5826,,Wicked Blood,,,,,,,,,31,"Mar 4, 2014","$3,500,000",0,0
5827,tt2073661,Dawn Patrol,Stranded,2014.0,88.0,"Drama,Thriller",4.8,615.0,,,32,"Jun 5, 2015","$3,500,000",0,0
5828,,Jagten,,,,,,,,,33,"May 17, 2013","$3,450,000",687185,18309793
5829,tt1800337,Lords of London,Lords of London,2014.0,90.0,"Crime,Mystery,Thriller",3.2,703.0,,,34,"Sep 1, 2015","$3,440,000",0,0
5830,,La marche de l'empereur,,,,,,,,,35,"Jun 24, 2005","$3,400,000",77437223,133276359
5831,,High Anxiety,,,,,,,,,36,"Dec 23, 1977","$3,400,000",31063038,31063038
5832,tt1615147,Margin Call,Margin Call,2011.0,107.0,"Drama,Thriller",7.1,107264.0,RAtt.,2011.0,37,"Oct 21, 2011","$3,400,000",5353586,20433227
5833,tt1893211,Choke,Choke,2011.0,122.0,"Action,Drama,Romance",,,,,38,"Sep 26, 2008","$3,400,000",2926565,4124277
5834,,L\'incomparable mademoiselle C.,,,,,,,,,39,"Apr 23, 2004","$3,400,000",493905,493905
5835,tt1753460,August,August,2011.0,99.0,"Drama,Romance",5.9,1609.0,,,40,"Jul 11, 2008","$3,400,000",12636,12636
5838,,To Write Love On Her Arms,,,,,,,,,41,"Mar 3, 2015","$3,400,000",0,0
5839,,Carousel,,,,,,,,,42,"Feb 16, 1956","$3,380,000",0,3604
5840,tt2582802,Whiplash,Whiplash,2014.0,106.0,"Drama,Music",8.5,616916.0,SPC,2014.0,43,"Oct 10, 2014","$3,300,000",13092006,38969037
5841,tt4133310,Bella,Bella,2018.0,80.0,"Drama,Family",,,,,44,"Oct 26, 2007","$3,300,000",8093373,12405473
5842,,Cidade de Deus,,,,,,,,,45,"Jan 17, 2003","$3,300,000",7563397,32059295
5843,,Human Traffic,,,,,,,,,46,"May 5, 2000","$3,300,000",104257,5422740
5844,,The Dead Girl,,,,,,,,,47,"Dec 29, 2006","$3,300,000",19875,19875
5845,tt2796678,The Opposite Sex,The Opposite Sex,2014.0,97.0,Comedy,4.6,821.0,,,48,"Jan 20, 2015","$3,300,000",0,50206
5846,,A Christmas Story,,,,,,,,,49,"Nov 18, 1983","$3,250,000",20605209,20605209
5847,,Class of 1984,,,,,,,,,50,"Aug 20, 1982","$3,250,000",6965361,6965361
5848,,Entre les murs,,,,,,,,,51,"Jan 30, 2009","$3,250,000",3766810,34114067
5849,,Dreaming of Joseph Lees,,,,,,,,,52,"Oct 29, 1999","$3,250,000",7680,7680
5850,tt4876464,Rosemary's Baby,Rosemary's Baby,2015.0,48.0,Comedy,7.7,14.0,,,53,"Jun 12, 1968","$3,200,000",33395426,33395426
5851,tt5688932,Sorry to Bother You,Sorry to Bother You,2018.0,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290.0,,,54,"Jul 6, 2018","$3,200,000",17493096,18285560
5852,,The Man Who Shot Liberty Valance,,,,,,,,,55,"Apr 22, 1962","$3,200,000",8000000,8000000
5853,,Maria Full of Grace,,,,,,,,,56,"Jul 16, 2004","$3,200,000",6529624,14441158
5854,tt1532503,Beginners,Beginners,2010.0,105.0,"Comedy,Drama,Romance",7.2,83770.0,Focus,2011.0,57,"Jun 3, 2011","$3,200,000",5790894,14314407
5855,tt4501454,The Meddler,The Meddler,2015.0,103.0,"Comedy,Drama,Romance",6.3,10629.0,SPC,2016.0,58,"Apr 22, 2016","$3,200,000",4267219,5526942
5856,tt10199664,Adam,Adam,2019.0,98.0,Drama,6.3,23.0,,,59,"Jul 29, 2009","$3,200,000",2283291,2834485
5863,tt4282670,Feast,Feast,2014.0,,Horror,7.8,33.0,,,60,"Sep 22, 2006","$3,200,000",56131,690872
5864,,Itâs a Wonderful Life,,,,,,,,,61,"Dec 20, 1946","$3,180,000",6600000,10768908
5865,,Trainspotting,,,,,,,,,62,"Jul 19, 1996","$3,100,000",16501785,71558971
5866,tt2099556,Antiviral,Antiviral,2012.0,108.0,"Horror,Sci-Fi,Thriller",5.7,11025.0,,,63,"Apr 12, 2013","$3,100,000",0,123407
5867,,National Lampoon's Animal House,,,,,,,,,64,"Jul 28, 1978","$3,000,000",141600000,141600000
5868,tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010.0,91.0,Horror,5.7,93122.0,Paramount,2010.0,65,"Oct 20, 2010","$3,000,000",84752907,177512032
5869,tt3832914,War Room,War Room,2015.0,120.0,Drama,6.5,11716.0,TriS,2015.0,66,"Aug 28, 2015","$3,000,000",67790117,73975239
5870,tt2184339,The Purge,The Purge,2013.0,85.0,"Horror,Thriller",5.7,183549.0,Universal,2013.0,67,"Jun 7, 2013","$3,000,000",64473115,91266581
5871,,Goldfinger,,,,,,,,,68,"Dec 22, 1964","$3,000,000",51100000,124900000
5872,tt1922777,Sinister,Sinister,2012.0,110.0,"Horror,Mystery,Thriller",6.8,198345.0,LG/S,2012.0,69,"Oct 12, 2012","$3,000,000",48086903,87727807
5874,,The Original Kings of Comedy,,,,,,,,,70,"Aug 18, 2000","$3,000,000",38168022,38236338
5875,,The Bridge on the River Kwai,,,,,,,,,71,"Dec 18, 1957","$3,000,000",33300000,33300000
5876,tt2195830,Coming Home,Coming Home,2012.0,61.0,Documentary,,,,,72,"Jan 1, 1978","$3,000,000",32653000,32653000
5884,,Waking Ned Devine,,,,,,,,,73,"Nov 20, 1998","$3,000,000",24793251,55193251
5885,,Air Bud,,,,,,,,,74,"Aug 1, 1997","$3,000,000",24646936,27788649
5886,,Bowling for Columbine,,,,,,,,,75,"Oct 11, 2002","$3,000,000",21576018,58240487
5887,,A Nightmare on Elm Street Part 2: Freddy's Revenge,,,,,,,,,76,"Nov 1, 1985","$3,000,000",21163999,21163999
5888,,A Room with a View,,,,,,,,,77,"Mar 7, 1986","$3,000,000",20966644,20966644
5889,,Love and Death,,,,,,,,,78,"Jun 10, 1975","$3,000,000",20123742,20123742
5890,,Friday the 13th Part VI: Jason Lives,,,,,,,,,79,"Aug 1, 1986","$3,000,000",19472057,19472057
5891,,Martin Lawrence Live: RunTelDat,,,,,,,,,80,"Aug 2, 2002","$3,000,000",19184820,19184820
5892,,The Apartment,,,,,,,,,81,"Jun 15, 1960","$3,000,000",18600000,24600000
5893,,Cat on a Hot Tin Roof,,,,,,,,,82,"Sep 20, 1958","$3,000,000",17570324,17570324
5894,,Beneath the Planet of the Apes,,,,,,,,,83,"May 26, 1970","$3,000,000",17489009,17489009
5895,,Pokemon 3: The Movie,,,,,,,,,84,"Apr 6, 2001","$3,000,000",17052128,68452128
5896,,Jason Goes to Hell: The Final Friday,,,,,,,,,85,"Aug 13, 1993","$3,000,000",15935068,15935068
5897,,Spaced Invaders,,,,,,,,,86,"Apr 27, 1990","$3,000,000",15000000,15000000
5898,,Family Plot,,,,,,,,,87,"Apr 9, 1976","$3,000,000",13200000,13200000
5899,,Torn Curtain,,,,,,,,,88,"Jul 16, 1966","$3,000,000",13000000,13000000
5900,tt6499752,Upgrade,Upgrade,2018.0,100.0,"Action,Sci-Fi,Thriller",7.6,104978.0,BH Tilt,2018.0,89,"Jun 1, 2018","$3,000,000",11977130,16553285
5902,,Dave Chappelle's Block Party,,,,,,,,,90,"Mar 3, 2006","$3,000,000",11718595,12051924
5903,,Krush Groove,,,,,,,,,91,"Oct 25, 1985","$3,000,000",11052713,11052713
5904,,Elmer Gantry,,,,,,,,,92,"Jul 7, 1960","$3,000,000",10400000,10400000
5905,,Next Day Air,,,,,,,,,93,"May 8, 2009","$3,000,000",10027047,10172519
5906,,Judgment at Nuremberg,,,,,,,,,94,"Dec 19, 1961","$3,000,000",10000000,10000000
5907,,Belly,,,,,,,,,95,"Nov 4, 1998","$3,000,000",9639390,9639390
5908,,Trippinâ,,,,,,,,,96,"May 12, 1999","$3,000,000",9017070,9017070
5909,tt1498568,Red River,Red River,2011.0,77.0,Horror,2.3,179.0,,,97,"Aug 26, 1948","$3,000,000",9012000,9012000
5910,,The Deep End,,,,,,,,,98,"Aug 8, 2001","$3,000,000",8823109,9981635
5911,tt2209418,Before Midnight,Before Midnight,2013.0,109.0,"Drama,Romance",7.9,123107.0,SPC,2013.0,99,"May 24, 2013","$3,000,000",8110621,23251930
5912,,Teen Wolf Too,,,,,,,,,100,"Nov 20, 1987","$3,000,000",7888000,7888000
5913,tt2879218,The Collector,The Collector,2012.0,94.0,"Action,Comedy",7.1,7.0,,,1,"Jul 31, 2009","$3,000,000",7712114,10473836
5915,,Phantasm II,,,,,,,,,2,"Jul 8, 1988","$3,000,000",7282851,7282851
5916,tt2774034,Let There Be Light,Let There Be Light,2012.0,97.0,Documentary,,,,,3,"Oct 27, 2017","$3,000,000",7233471,7241309
5921,,Phat Girlz,,,,,,,,,4,"Apr 7, 2006","$3,000,000",7061128,7301115
5922,,Woman Thou Art Loosed,,,,,,,,,5,"Oct 1, 2004","$3,000,000",6879730,6879730
5923,,Real Women Have Curves,,,,,,,,,6,"Oct 18, 2002","$3,000,000",5853194,7777790
5924,,Gallipoli,,,,,,,,,7,"Aug 28, 1981","$3,000,000",5732587,5732587
5925,tt2378581,Water,Water,2014.0,,"Crime,Thriller",,,,,8,"Apr 28, 2006","$3,000,000",5529144,11322573
5930,,Donât Think Twice,,,,,,,,,9,"Jul 22, 2016","$3,000,000",4417983,4417983
5931,tt4034354,Swiss Army Man,Swiss Army Man,2016.0,97.0,"Adventure,Comedy,Drama",7.0,91736.0,A24,2016.0,10,"Jun 24, 2016","$3,000,000",4210454,5837111
5932,,East is East,,,,,,,,,11,"Apr 14, 2000","$3,000,000",4170647,30438635
5933,,Whipped,,,,,,,,,12,"Sep 1, 2000","$3,000,000",4142507,4142507
5934,tt4327966,Kama Sutra,Kama Sutra,2013.0,93.0,Romance,,,,,13,"Feb 28, 1997","$3,000,000",4109095,4109095
5935,tt2347569,Frances Ha,Frances Ha,2012.0,86.0,"Comedy,Drama,Romance",7.4,60026.0,IFC,2013.0,14,"May 17, 2013","$3,000,000",4067398,11262769
5936,tt0878835,Please Give,Please Give,2010.0,87.0,"Comedy,Drama",6.6,10652.0,SPC,2010.0,15,"Apr 30, 2010","$3,000,000",4033574,4570178
5937,,Willy Wonka & the Chocolate Factory,,,,,,,,,16,"Jun 30, 1971","$3,000,000",4000000,4000000
5938,,Warlock: The Armageddon,,,,,,,,,17,"Sep 24, 1993","$3,000,000",3902679,3902679
5939,,8 Heads in a Duffel Bag,,,,,,,,,18,"Apr 18, 1997","$3,000,000",3602884,4002884
5940,,Days of Heaven,,,,,,,,,19,"Sep 13, 1978","$3,000,000",3446749,3660880
5941,,Thirteen Conversations About One Thing,,,,,,,,,20,"May 24, 2002","$3,000,000",3287435,3705923
5942,tt3367294,Compadres,Compadres,2016.0,101.0,"Action,Comedy,Crime",4.7,876.0,PNT,2016.0,21,"Apr 22, 2016","$3,000,000",3127773,7445044
5943,,Jawbreaker,,,,,,,,,22,"Feb 19, 1999","$3,000,000",3076820,3076820
5944,,Basquiat,,,,,,,,,23,"Aug 9, 1996","$3,000,000",2962051,2962051
5945,,Tsotsi,,,,,,,,,24,"Feb 24, 2006","$3,000,000",2912606,11537539
5946,tt1462054,Letters to God,Letters to God,2010.0,110.0,"Drama,Family",6.3,4443.0,Viv.,2010.0,25,"Apr 9, 2010","$3,000,000",2848587,3237452
5947,tt3458776,Happiness,Happiness,2013.0,80.0,"Documentary,Drama,Family",7.1,270.0,,,26,"Oct 16, 1998","$3,000,000",2746453,5746453
5952,,DysFunkTional Family,,,,,,,,,27,"Apr 4, 2003","$3,000,000",2255000,2255000
5953,tt3099498,Tusk,Tusk,2014.0,102.0,"Comedy,Drama,Horror",5.3,40827.0,A24,2014.0,28,"Sep 19, 2014","$3,000,000",1821983,1887554
5954,tt1455256,The Wall,The Wall,2010.0,78.0,Documentary,9.2,8.0,RAtt.,2017.0,29,"May 12, 2017","$3,000,000",1803064,4495262
5964,,Elephant,,,,,,,,,30,"Oct 24, 2003","$3,000,000",1266955,10051516
5965,tt1667307,Damsels in Distress,Damsels in Distress,2011.0,99.0,"Comedy,Drama,Romance",5.7,8794.0,SPC,2012.0,31,"Apr 6, 2012","$3,000,000",1007535,1324299
5966,tt1321511,Oldboy,Oldboy,2013.0,104.0,"Action,Drama,Mystery",5.8,63231.0,,,32,"Mar 25, 2005","$3,000,000",707391,6239723
5967,tt1640459,Hobo with a Shotgun,Hobo with a Shotgun,2011.0,86.0,"Action,Comedy,Horror",6.1,41633.0,,,33,"May 6, 2011","$3,000,000",703372,834953
5968,tt2690138,The D Train,The D Train,2015.0,101.0,"Comedy,Drama",5.0,10066.0,IFC,2015.0,34,"May 8, 2015","$3,000,000",669688,772366
5969,tt1920849,Bachelorette,Bachelorette,2012.0,87.0,"Comedy,Romance",5.3,43131.0,RTWC,2012.0,35,"Sep 7, 2012","$3,000,000",446770,12577401
5970,,Fish Tank,,,,,,,IFC,2010.0,36,"Jan 15, 2010","$3,000,000",374675,5922292
5971,,Everybody Wants to Be Italian,,,,,,,,,37,"Sep 5, 2008","$3,000,000",351416,351416
5972,tt1686018,Creature,Creature,2011.0,93.0,Horror,3.7,2723.0,,,38,"Sep 9, 2011","$3,000,000",331000,331000
5975,tt3253232,The Bounce Back,The Bounce Back,2016.0,104.0,"Comedy,Romance",5.0,492.0,,,39,"Dec 9, 2016","$3,000,000",321910,421404
5976,tt2076384,Freeway,Voie rapide,2011.0,90.0,Drama,5.9,48.0,,,40,"Aug 23, 1996","$3,000,000",295493,295493
5977,,Love's Abiding Joy,,,,,,,,,41,"Oct 6, 2006","$3,000,000",252726,252726
5978,,Dead Alive,,,,,,,,,42,"Feb 12, 1993","$3,000,000",242623,242623
5979,,Chain Letter,,,,,,,NFC,2010.0,43,"Oct 1, 2010","$3,000,000",205842,1022453
5980,tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012.0,93.0,Comedy,5.4,9004.0,,,44,"Mar 2, 2012","$3,000,000",201436,223652
5981,tt5294776,Holly,Holly,2015.0,,"Action,Crime,Thriller",8.3,6.0,,,45,"Nov 9, 2007","$3,000,000",163069,163069
5982,,The Eclipse,,,,,,,Magn.,2010.0,46,"Mar 26, 2010","$3,000,000",133411,133411
5983,,The Grand,,,,,,,,,47,"Mar 21, 2008","$3,000,000",115879,115879
5984,,Sommersturm,,,,,,,,,48,"Mar 17, 2006","$3,000,000",95204,95204
5985,tt1282046,Fort McCoy,Fort McCoy,2011.0,100.0,"Drama,History,War",5.9,319.0,,,49,"Aug 15, 2014","$3,000,000",78948,78948
5986,,Just Looking,,,,,,,,,51,"Oct 13, 2000","$3,000,000",39852,39852
5987,tt0443465,Before We Go,Before We Go,2014.0,95.0,"Comedy,Drama,Romance",6.8,45181.0,RTWC,2015.0,52,"Sep 4, 2015","$3,000,000",37151,483938
5989,tt1535616,The Divide,The Divide,2011.0,112.0,"Drama,Horror,Sci-Fi",5.8,33603.0,,,53,"Jan 13, 2012","$3,000,000",18000,156362
